0,1
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.99384636,1.0
0.9926498,1.0
0.99102795,1.0
0.99005795,1.0
0.98984253,1.0
0.9892609,1.0
0.98821425,1.0
0.9880242,1.0
0.98757344,1.0
0.98711497,1.0
0.9868188,1.0
0.9860137,1.0
0.9853254,1.0
0.9844802,1.0
0.9831079,1.0
0.98189294,1.0
0.9808617,1.0
0.9800458,1.0
0.97908056,1.0
0.97816706,1.0
0.9773988,1.0
0.9768415,1.0
0.9762277,1.0
0.9756768,1.0
0.97513187,1.0
0.97459006,1.0
0.9742784,1.0
0.97386724,1.0
0.97358704,1.0
0.97326887,1.0
0.9729178,1.0
0.97273576,1.0
0.9724476,1.0
0.97223765,1.0
0.97223467,1.0
0.9720513,1.0
0.97200394,1.0
0.9716608,1.0
0.9715989,1.0
0.9714047,1.0
0.97119063,1.0
0.97112894,1.0
0.9711891,1.0
0.97109115,1.0
0.97102225,1.0
0.97075164,1.0
0.9705257,1.0
0.9705912,1.0
0.97043717,1.0
0.97039354,1.0
0.97038746,1.0
0.9703756,1.0
0.97029644,1.0
0.9703809,1.0
0.97056633,1.0
0.97056043,1.0
0.9707109,1.0
0.97070074,1.0
0.9707913,1.0
0.97079086,1.0
0.9707384,1.0
0.9707681,1.0
0.97086054,1.0
0.9708161,1.0
0.97081256,1.0
0.97082144,1.0
0.9708058,1.0
0.97049713,1.0
0.9705,1.0
0.9706728,1.0
0.97077215,1.0
0.9705818,1.0
0.9705182,1.0
0.9706964,1.0
0.9707032,1.0
0.97072643,1.0
0.9709131,1.0
0.9707979,1.0
0.9708097,1.0
0.97092783,1.0
0.9709957,1.0
0.97084606,1.0
0.9708832,1.0
0.9709071,1.0
0.97087353,1.0
0.9709309,1.0
0.9708661,1.0
0.9708231,1.0
0.97077197,1.0
0.97082,1.0
0.97066844,1.0
0.9705553,1.0
0.97057116,1.0
0.97061557,1.0
0.9706346,1.0
