0,1
1.0,1.0
0.97145337,1.0
0.8827464,1.0
0.80675423,1.0
0.7408186,1.0
0.6849163,1.0
0.6367677,1.0
0.5937296,1.0
0.55614936,1.0
0.5204051,1.0
0.48909655,1.0
0.46089455,1.0
0.43571377,1.0
0.4114894,1.0
0.39023775,1.0
0.37050346,1.0
0.3522648,1.0
0.33554217,1.0
0.3201578,1.0
0.30589825,1.0
0.29262918,1.0
0.2804004,1.0
0.26885998,1.0
0.25819707,1.0
0.2483534,1.0
0.23887038,1.0
0.23001581,1.0
0.22219586,1.0
0.2146569,1.0
0.20750844,1.0
0.20067932,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
